Site,Coordinates ,Source for Coordinates,"Decimal Degrees Coordinates (Latitude, Longitude)",Family1,Genus1,species,subspecies,Name as described2,Distribution3 ,Lifeform/Habit4,Original plant part descriptions,Part consumed: Leaf,Part consumed: Fruit,Part consumed: Seed,Part consumed: Flower,Part consumed: Other,Part consumed: Unknown,Source for part consumed,Common name,Source for common name
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Fabaceae,Vachellia ,bellula,*,Acacia bellula,Endemic,"Shrub, tree","leaves, buds",leaf,*,*,bud,*,*,Gemmill & Gould (2008),Tratriotse ,Gemmill & Gould (2008)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Fabaceae,Vachellia ,bellula,*,Acacia bellula,Endemic,"Shrub, tree",leaves,leaf,*,*,*,*,*,LaFleur & Gould (2009),Tratriotse ,Gemmill & Gould (2008)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Fabaceae,Vachellia ,bellula,*,Acacia bellula,Endemic,"Shrub, tree",young leaves; leaf buds; flower buds; flowers,leaf (immature),*,*,flower; bud,*,*,Millette (2016),Tratriotse ,Gemmill & Gould (2008)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Fabaceae,Acacia ,sp.,*,Acacia sp.,Not Endemic,*,mature leaves,leaf (mature),*,*,*,*,*,Simmen et al. (2006),*,*
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Fabaceae,Acacia ,sp.,*,Acacia sp.,Not Endemic,*,buds and young leaves,leaf (immature),*,*,*,*,*,Yamashita (1996 a;b),*,*
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Fabaceae,Alantsilodendron ,humbertii,*,Dichrostachys humbertii,Endemic,Shrub,young leaves; leaf buds,leaf (immature),*,*,*,*,*,Millette (2016),Avoha ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Fabaceae,Crotalaria ,sp.,*,Crotalaria sp.,Not Endemic to Malagasy Region,*,ripe fruit pulp/seed; young leaf/leaf bud; mature leaf,leaf (immature and mature),fruit (ripe),fruit (pulp with seed),*,*,*,Simmen et al. (2006),*,*
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Fabaceae,Crotalaria ,sp.,*,Crotalaria sp. ,Not Endemic to Malagasy Region,*,leaves,leaf,*,*,*,*,*,Sauther & Cuozzo (2009),*,*
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Fabaceae,Dialium ,madagascariense,*,Dialium madagascariensis (SIC),Endemic,Tree,mature leaves; fruits,leaf (mature),fruit,*,*,*,*,Millette (2016),Karembolamitsy / Karembulamitsy ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Fabaceae,Lablab ,purpureus,*,Dolichos lablalat,Native Not Endemic,Vine,leaves,leaf,*,*,*,*,*,LaFleur & Gould (2009),*,*
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Fabaceae,Lablab ,purpureus,*,Lalab purpureus ,Native Not Endemic,Vine,leaves,leaf,*,*,*,*,*,Sauther & Cuozzo (2009),*,*
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Fabaceae,Lablab ,boivinii,*,Lablab boivinii,*,*,ripe fruit pulp/seed; young leaf/leaf bud,leaf (immature),fruit (ripe),fruit (pulp with seed),*,*,*,Simmen et al. (2006),*,*
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Fabaceae,Lablab ,boivinii,*,Lablab boivinii ,*,*,fruit,*,fruit,*,*,*,*,Sauther & Cuozzo (2009),*,*
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Fabaceae,Rhynchosia ,sp.,*,Rhynchosia sp.,Family or Genus Not Endemic to Malagasy Region,*,leaves,leaf,*,*,*,*,*,LaFleur & Sauther (2015),*,*
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Fabaceae,Rhynchosia ,sp.,*,Rhynchosia sp.,Family or Genus Not Endemic to Malagasy Region,*,mature leaves,leaf (mature),*,*,*,*,*,Simmen et al. (2006),*,*
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Fabaceae,Senegalia ,rovumae,*,Acacia rovumae,Native Not Endemic,"Shrub, tree",leaves,leaf,*,*,*,*,*,Sauther & Cuozzo (2009),Benono ,Soma (2006)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Fabaceae,Tamarindus ,indica,*,Tamarindus indica,Native Not Endemic,Tree,"leaves, buds, fruit, wood",leaf,fruit,*,bud,wood,*,Gemmill & Gould (2008),Kily ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Fabaceae,Tamarindus ,indica,*,Tamarindus indica,Native Not Endemic,Tree,?,*,*,*,*,*,?,Goodman et al. (2006),Kily ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Fabaceae,Tamarindus ,indica,*,Tamarindus indica,Native Not Endemic,Tree,leaves,leaf,*,*,*,*,*,LaFleur & Gould (2009),Kily ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Fabaceae,Tamarindus ,indica,*,Tamarindus indica,Native Not Endemic,Tree,leaf buds; fruit,leaf (immature),fruit,*,*,*,*,LaFleur & Sauther (2015),Kily ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Fabaceae,Tamarindus ,indica,*,Tamarindus indica,Native Not Endemic,Tree,flower buds; flowers; leaf buds; young leaves; fruits,leaf (immature),fruit,*,flower; bud,*,*,Millette (2016),Kily ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Fabaceae,Tamarindus ,indica,*,Tamarindus indica,Native Not Endemic,Tree,unripe fruit; ripe fruit pulp/seed; mature leaves; young leaf/leaf bud; flowers,leaf (immature and mature),fruit (unripe and ripe),fruit (pulp with seed),flower,*,*,Simmen et al. (2006),Kily ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Fabaceae,Tamarindus ,indica,*,Tamarindus indica,Native Not Endemic,Tree,whole fruit; mature leaves; young leaves ,leaf (immature and mature),fruit,*,*,*,*,Yamashita (1996 a;b),Kily ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Fabaceae,Tamarindus ,indica,*,Tamarindus indica,Native Not Endemic,Tree,unripe fruit; ripe fruit,*,fruit (unripe and ripe),*,*,*,*,Yamashita et al. (2015),Kily ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Fabaceae,Tamarindus ,indica,*,Tamarindus indica ,Native Not Endemic,Tree,flower; fruit; leaves,leaf,fruit,*,flower,*,*,Sauther & Cuozzo (2009),Kily ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Fabaceae,Teramnus ,spp.,*,Teramnus spp.,Family or Genus Not Endemic to Malagasy Region,*,?,*,*,*,*,*,?,Goodman et al. (2006),*,*
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Hernandiaceae,Gyrocarpus ,americanus,*,Gyrocarpus americanus,Native Not Endemic,*,buds,*,*,*,bud,*,*,Gemmill & Gould (2008),Kapaipoty/Kapaypoty ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Hernandiaceae,Gyrocarpus ,americanus,*,Gyrocarpus americanus,Native Not Endemic,*,flowers,*,*,*,flower,*,*,LaFleur & Sauther (2015),Kapaipoty/Kapaypoty ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Hernandiaceae,Gyrocarpus ,americanus,*,Gyrocarpus americanus,Native Not Endemic,*,flower buds; flowers; young leaf; mature leaf,leaf (immature and mature),*,*,flower; bud,*,*,Millette (2016),Kapaipoty/Kapaypoty ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Hernandiaceae,Gyrocarpus ,americanus,*,Gyrocarpus americanus,Native Not Endemic,*,flower,*,*,*,flower,*,*,Sauther & Cuozzo (2009),Kapaipoty/Kapaypoty ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Hernandiaceae,Gyrocarpus ,americanus,*,Gyrocarpus americanus,Native Not Endemic,*,flowers; young leaf/leaf bud,leaf (immature),*,*,flower,*,*,Simmen et al. (2006),Kapaipoty/Kapaypoty ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Lamiaceae,Clerodendrum ,sp.,*,Clerodendrum sp.,Family or Genus Not Endemic to Malagasy Region,*,mature leaves,leaf (mature),*,*,*,*,*,Simmen et al. (2006),*,*
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Lamiaceae,Volkameria ,emirnensis,*,Clerodendrum sp. cf. emirnense,Endemic,"Shrub, tree",flower buds; flowers; mature leaves,leaf (mature),*,*,flower; bud,*,*,Millette (2016),Forimbitike ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Lamiaceae,Vitex ,sp.,*,Vitex sp.,Family or Genus Not Endemic to Malagasy Region,*,leaves,leaf,*,*,*,*,*,LaFleur & Gould (2009),*,*
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Lamiaceae,Vitex ,sp.,*,Vitex sp.,Family or Genus Not Endemic to Malagasy Region,*,fruit,*,fruit,*,*,*,*,Sauther & Cuozzo (2009),*,*
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Lamiaceae,Vitex ,sp.,*,Vitex sp.,Family or Genus Not Endemic to Malagasy Region,*,ripe fruit pulp/seed,*,fruit (ripe),fruit (pulp with seed),*,*,*,Simmen et al. (2006),*,*
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Loganiaceae,Strychnos ,madagascariensis,*,Strychnos madagascariensis,Native Not Endemic,"Shrub, tree",leaves,leaf,*,*,*,*,*,LaFleur & Gould (2009),Bakoa ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Loganiaceae,Strychnos ,madagascariensis,*,Strychnos madagascariensis,Native Not Endemic,"Shrub, tree",fruit,*,fruit,*,*,*,*,Millette (2016),Bakoa ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Loganiaceae,Strychnos ,madagascariensis,*,Strychnos madagascariensis,Native Not Endemic,"Shrub, tree",ripe fruit,*,fruit (ripe),*,*,*,*,Yamashita et al. (2015),Bakoa ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Loranthaceae,Bakerella ,sp.,*,Bakerella sp.,Endemic,*,leaves,leaf,*,*,*,*,*,Gemmill & Gould (2008),Tamboro ,Gemmill & Gould (2008)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Lythraceae,Koehneria ,madagascariensis,*,Kochneria madagascariensis (SIC),Endemic,Shrub,fruit,*,fruit,*,*,*,*,Millette (2016),Pisopiso ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Malvaceae,Abutilon ,pseudocleistogamum,*,Abutilon pseudocleistoganum (SIC),Native Not Endemic,Shrub,mature leaves,leaf (mature),*,*,*,*,*,Simmen et al. (2006),*,*
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Malvaceae,Byttneria ,voulily,*,Byttneria voulili (SIC),Endemic,Liana,leaves,leaf,*,*,*,*,*,LaFleur & Gould (2009),Sarihasy ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Malvaceae,Byttneria ,voulily,*,Byttneria voulili (SIC),Endemic,Liana,mature leaves,leaf (mature),*,*,*,*,*,Millette (2016),Sarihasy ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Malvaceae,Byttneria ,voulily,*,Byttneria voulily,Endemic,Liana,mature leaves,leaf (mature),*,*,*,*,*,Simmen et al. (2006),Sarihasy ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Malvaceae,Byttneria ,voulily,*,Byttneria voulily ,Endemic,Liana,leaves,leaf,*,*,*,*,*,Sauther & Cuozzo (2009),Sarihasy ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Malvaceae,Dombeya  ,ambalabeensis,analavelonae,Dombeya analavelonae,Endemic,"Shrub, tree",mature leaves,leaf (mature),*,*,*,*,*,Millette (2016),Selinala; Satro ,Gabriel (2013); Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Malvaceae,Grewia ,calvata,*,Grewia clavata (SIC),Endemic,"Shrub, tree",fruits,*,fruit,*,*,*,*,LaFleur & Sauther (2015),*,*
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Malvaceae,Grewia ,calvata,*,Grewia clavata (SIC),Endemic,"Shrub, tree",fruit,*,fruit,*,*,*,*,Sauther & Cuozzo (2009),*,*
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Malvaceae,Grewia ,calvata,*,Grewia calvata ,Endemic,"Shrub, tree",ripe fruit pulp/seed; flowers,*,fruit (ripe),fruit (pulp with seed),flower,*,*,Simmen et al. (2006),*,*
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Malvaceae,Grewia franciscana,franciscana,*,Grewia franciscana,Endemic,Shrub,fruit,*,fruit,*,*,*,*,Millette (2016),Tainkafotse ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Malvaceae,Grewia ,grevei,*,Grewia grevei,Endemic ,Tree,"leaves, fruit",leaf,fruit,*,*,*,*,Gemmill & Gould (2008),Kotipoke; Kotipose ,LaFleur (2012); Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Malvaceae,Grewia ,grevei,*,Grewia grevei,Endemic ,Tree,young leaf; flower bud; fruits,leaf (immature),fruit,*,bud,*,*,Millette (2016),Kotipoke; Kotipose ,LaFleur (2012); Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Malvaceae,Grewia ,grevei,*,Grewia grevei,Endemic ,Tree,fruit,*,fruit,*,*,*,*,Sauther & Cuozzo (2009),Kotipoke; Kotipose ,LaFleur (2012); Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Malvaceae,Grewia ,grevei,*,Grewia grevei,Endemic ,Tree,ripe fruit pulp/seed; flowers; young leaf/leaf bud,leaf (immature),fruit (ripe),fruit (pulp with seed),flower,*,*,Simmen et al. (2006),Kotipoke; Kotipose ,LaFleur (2012); Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Malvaceae,Grewia ,humbertii,*,Grewia humbertii,Endemic,*,fruit,*,fruit,*,*,*,*,Sauther & Cuozzo (2009),*,*
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Malvaceae,Grewia ,humbertii,*,Grewia humbertii,Endemic,*,ripe fruit pulp/seed,*,fruit (ripe),fruit (pulp with seed),*,*,*,Simmen et al. (2006),*,*
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Malvaceae,Grewia ,leucophylla,*,Grewia leucophyla (SIC),Endemic,"Shrub, tree",fruit pulp,*,fruit,*,*,*,*,Yamashita (1996 a;b),Tratramborondreo ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Malvaceae,Grewia ,leucophylla,*,Grewia leucophylla,Endemic,"Shrub, tree",fruits,*,fruit,*,*,*,*,LaFleur & Sauther (2015),Tratramborondreo ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Malvaceae,Grewia ,leucophylla,*,Grewia leucophylla,Endemic,"Shrub, tree",flower bud; fruits,*,fruit,*,bud,*,*,Millette (2016),Tratramborondreo ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Malvaceae,Grewia ,leucophylla,*,Grewia leucophylla,Endemic,"Shrub, tree",fruit,*,fruit,*,*,*,*,Sauther & Cuozzo (2009),Tratramborondreo ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Malvaceae,Grewia ,leucophylla,*,Grewia leucophylla,Endemic,"Shrub, tree",ripe fruit pulp/seed,*,fruit (ripe),fruit (pulp with seed),*,*,*,Simmen et al. (2006),Tratramborondreo ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Malvaceae,Grewia ,sp.,*,Grewia sp.,*,*,fruit,*,fruit,*,*,*,*,Millette (2016),Sely; Malimatse,Gabriel (2013); Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Malvaceae,Grewia ,sp.,*,Grewia sp. ,*,*,leaves,leaf,*,*,*,*,*,LaFleur & Gould (2009),Sely; Malimatse ,Gabriel (2013); Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Malvaceae,Grewia ,triflora,*,Grewia triflora,Native Not Endemic,"Shrub, tree",fruit,*,fruit,*,*,*,*,Sauther & Cuozzo (2009),*,*
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Malvaceae,Grewia ,triflora,*,Grewia triflora,Native Not Endemic,"Shrub, tree",ripe fruit pulp/seed; young leaf/leaf bud,leaf (immature),fruit (ripe),fruit (pulp with seed),*,*,*,Simmen et al. (2006),*,*
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Malvaceae,Hibiscus ,sp.,*,Hibiscus sp.,Family or Genus Not Endemic to Malagasy Region,*,mature leaves; stems,leaf (mature),*,*,*,stem,*,Millette (2016),Tabuaralolo/Tabuarandolo ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Meliaceae,Quivisianthe ,papinae,*,Quisiavanthe papionae (SIC),Endemic,Tree,flowers,*,*,*,flower,*,*,LaFleur & Sauther (2015),Valiandro; Variandro ,Gemmill & Gould (2008); Soma (2006)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Meliaceae,Quivisianthe ,papinae,*,Quisivianthe papinae (SIC),Endemic,Tree,flower buds,*,*,*,bud,*,*,Yamashita (1996 a;b),Valiandro; Variandro ,Gemmill & Gould (2008); Soma (2006)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Meliaceae,Quivisianthe ,papinae,*,Quisivianthe papionae (SIC),Endemic,Tree,flower buds; flowers; fruits,*,fruit,*,flower; bud,*,*,Millette (2016),Valiandro; Variandro ,Gemmill & Gould (2008); Soma (2006)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Meliaceae,Quivisianthe ,papinae,*,Quisivianthe papionae (SIC),Endemic,Tree,"leaves, buds, flowers",leaf,*,*,flower; bud,*,*,Gemmill & Gould (2008),Valiandro; Variandro ,Gemmill & Gould (2008); Soma (2006)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Meliaceae,Quivisianthe ,papinae,*,Quisivianthe papionae (SIC) ,Endemic,Tree,flowers,*,*,*,flower,*,*,LaFleur & Gould (2009),Valiandro; Variandro ,Gemmill & Gould (2008); Soma (2006)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Meliaceae,Quivisianthe ,papinae,*,Quivisianthe papinae ,Endemic,Tree,flower,*,*,*,flower,*,*,Sauther & Cuozzo (2009),Valiandro; Variandro ,Gemmill & Gould (2008); Soma (2006)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Meliaceae,Quivisianthe ,papinae,*,Quivisianthe papinae ,Endemic,Tree,flowers,*,*,*,flower,*,*,Simmen et al. (2006),Valiandro; Variandro,Gemmill & Gould (2008); Soma (2006)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Meliaceae,Turraea ,sp.,*,Turrae sp. (SIC),Family or Genus Not Endemic to Malagasy Region,*,ripe fruit,*,fruit (ripe),*,*,*,*,Yamashita et al. (2015),Malainarete ,Yamashita et al. (2015)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Moraceae,Ficus ,sycomorus,*,Ficus cocculifolia,*,Tree,fruit,*,fruit,*,*,*,*,Millette (2016),Adabo ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Musaceae,Musa ,sp.,*,Banana ,Family or Genus Not Endemic to Malagasy Region,*,fruit,*,fruit,*,*,*,*,Gemmill & Gould (2008),Akondro ,"Soma (2006), Millette (2016)"
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Musaceae,Musa ,sp.,*,Musa sp.,Family or Genus Not Endemic to Malagasy Region,*,fruit,*,fruit,*,*,*,*,Millette (2016),Akondro ,"Soma (2006), Millette (2016)"
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Nyctaginaceae,Boerhavia ,diffusa,*,Boerhavia diffusa,Naturalized,Herb,leaves,leaf,*,*,*,*,*,LaFleur & Gould (2009),Bendrahy ,Soma (2006)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Nyctaginaceae,Commicarpus ,plumbagineus,*,Commicarpus commersonii,*,Vine,flower buds; flowers; young leaves,leaf (immature),*,*,flower; bud,*,*,Millette (2016),Bea; Beamena ,Yamashita et al. (2015); Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Nyctaginaceae,Commicarpus ,plumbagineus,*,Commicarpus commersonii,*,Vine,young leaf/leaf bud; mature leaves,leaf (immature and mature),*,*,*,*,*,Simmen et al. (2006),Bea; Beamena ,Yamashita et al. (2015); Millete (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Nyctaginaceae,Commicarpus ,plumbagineus,*,Commicarpus commersonii,*,Vine,mature leaves,leaf (mature),*,*,*,*,*,Yamashita et al. (2015),Bea; Beamena ,Yamashita et al. (2015); Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Nyctaginaceae,Commicarpus ,plumbagineus,*,Commicarpus commersonii ,*,Vine,leaves,leaf,*,*,*,*,*,Sauther & Cuozzo (2009),Bea; Beamena,Yamashita et al. (2015); Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Nyctaginaceae,Commicarpus ,sp.,*,Commicarpus sp.,Family or Genus Not Endemic to Malagasy Region,*,flower buds; flowers; mature leaves,leaf (mature),*,*,flower; bud,*,*,Millette (2016),Bea; Beandahy/Beandahiny ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Nyctaginaceae,Commicarpus ,sp.,*,"""Bea"" ",Family or Genus Not Endemic to Malagasy Region,*,leaves,leaf,*,*,*,*,*,Gemmill & Gould (2008),Bea; Beandahy/Beandahiny ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Olacaceae,Olax ,sp.,*,Olax sp.,Family or Genus Not Endemic to Malagasy Region,*,fruit,*,fruit,*,*,*,*,Millette (2016),Tanjake ,Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Oleaceae,Noronhia ,seyrigii,*,Noronhia seyrigii,Endemic,Tree,ripe fruit pulp/seed,*,fruit (ripe),fruit (pulp with seed),*,*,*,Simmen et al. (2006),*,*
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Oleaceae,Noronhia ,sp.,*,Noronhia sp.,Family or Genus Not Endemic to Malagasy Region,*,leaves,leaf,*,*,*,*,*,LaFleur & Gould (2009),*,*
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Papaveraceae,Argemone ,mexicana,*,Argemone mexicana,Naturalized,Herb,leaves,leaf,*,*,*,*,*,Gemmill & Gould (2008),Fatinboay; Fatiboha; Fatiboy ,Gemmill & Gould (2008); Yamashita (1996b); Millette (2016)
Beza Mahafaly Special Reserve ,"23 30 S, 44 E",Gemmil and Gould (2008),"-23.5, 44",Papaveraceae,Argemone ,mexicana,*,Argemone mexicana,Naturalized,Herb,leaves,leaf,*,*,*,*,*,LaFleur & Gould (2009),Fatinboay; Fatiboha; Fatiboy ,Gemmill & Gould (2008); Yamashita (1996b); Millette (2016)
